timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,incoming_count,passed_count,remote_source,remote_stale,green_side,phase,emergency,priority_side,lights_a,lights_b,tx_backend,payload,rssi_dbm,snr_db,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-19T17:52:37,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log mode set to SUMMARY
2026-05-19T17:58:45,367.97,B,LORA_STALE,100.0,100.0,168.5,0,169.7,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.5cm/FREE | near=169.7cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:46,368.96,B,LORA_STALE,100.0,100.0,167.9,0,57.2,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=167.9cm/FREE | near=57.2cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:47,369.97,B,LORA_STALE,100.0,100.0,168.8,0,170.4,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.8cm/FREE | near=170.4cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:48,370.96,B,LORA_STALE,100.0,100.0,168.3,0,51.9,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.3cm/FREE | near=51.9cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:49,371.96,B,LORA_STALE,100.0,100.0,167.7,0,52.1,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=167.7cm/FREE | near=52.1cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:50,372.96,B,LORA_STALE,100.0,100.0,168.2,0,57.4,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.2cm/FREE | near=57.4cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:51,373.96,B,LORA_STALE,100.0,100.0,169.5,0,28.8,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=169.5cm/FREE | near=28.8cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:52,374.95,B,LORA_STALE,100.0,100.0,47.5,1,26.8,1,,2,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=47.5cm/OCC | near=26.8cm/OCC | thresholds=100.0/100.0 | localQ=2 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:53,375.95,B,LORA_STALE,100.0,100.0,58.5,1,54.5,1,,2,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=58.5cm/OCC | near=54.5cm/OCC | thresholds=100.0/100.0 | localQ=2 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:54,376.96,B,LORA_STALE,100.0,100.0,170.7,0,49.0,1,,2,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=170.7cm/FREE | near=49.0cm/OCC | thresholds=100.0/100.0 | localQ=2 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:55,377.97,B,LORA_STALE,100.0,100.0,169.9,0,170.4,0,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=169.9cm/FREE | near=170.4cm/FREE | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:56,378.97,B,LORA_STALE,100.0,100.0,169.5,0,171.7,0,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=169.5cm/FREE | near=171.7cm/FREE | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:57,379.97,B,LORA_STALE,100.0,100.0,171.3,0,169.9,0,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=171.3cm/FREE | near=169.9cm/FREE | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:58,380.97,B,LORA_STALE,100.0,100.0,172.9,0,174.3,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=172.9cm/FREE | near=174.3cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:58:59,381.96,B,LORA_STALE,100.0,100.0,171.8,0,49.6,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=171.8cm/FREE | near=49.6cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:00,382.98,B,LORA_STALE,100.0,100.0,999.0,0,172.2,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=172.2cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:01,383.98,B,LORA_STALE,100.0,100.0,181.3,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=181.3cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:02,384.97,B,LORA_STALE,100.0,100.0,172.4,0,172.4,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=172.4cm/FREE | near=172.4cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:03,385.97,B,LORA_STALE,100.0,100.0,167.2,0,167.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=167.2cm/FREE | near=167.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:04,386.97,B,LORA_STALE,100.0,100.0,168.1,0,166.9,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.1cm/FREE | near=166.9cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:05,387.97,B,LORA_STALE,100.0,100.0,168.3,0,167.7,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.3cm/FREE | near=167.7cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:06,388.97,B,LORA_STALE,100.0,100.0,168.2,0,168.1,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.2cm/FREE | near=168.1cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:07,389.97,B,LORA_STALE,100.0,100.0,168.3,0,166.3,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.3cm/FREE | near=166.3cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:08,390.97,B,LORA_STALE,100.0,100.0,168.2,0,165.1,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=168.2cm/FREE | near=165.1cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:09,391.98,B,LORA_STALE,100.0,100.0,999.0,0,164.6,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=164.6cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:10,392.97,B,LORA_STALE,100.0,100.0,169.3,0,163.7,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=169.3cm/FREE | near=163.7cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:11,393.98,B,LORA_STALE,100.0,100.0,162.6,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=162.6cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:12,394.96,B,LORA_STALE,100.0,100.0,160.5,0,159.8,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=160.5cm/FREE | near=159.8cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:13,395.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:14,396.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:15,397.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:16,398.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:17,399.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:18,400.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:19,401.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:20,402.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:21,403.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:22,404.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:23,405.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:24,406.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:25,407.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:26,408.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:27,409.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:28,410.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:29,411.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:30,412.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:31,413.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:32,414.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:33,415.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:34,416.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:35,417.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:36,418.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:37,419.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:38,420.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:39,421.97,B,LORA_STALE,100.0,100.0,999.0,0,66.2,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=66.2cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:40,422.97,B,LORA_STALE,100.0,100.0,999.0,0,66.9,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=66.9cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:41,423.97,B,LORA_STALE,100.0,100.0,999.0,0,66.4,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=66.4cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:42,424.97,B,LORA_STALE,100.0,100.0,999.0,0,66.0,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=66.0cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:43,425.97,B,LORA_STALE,100.0,100.0,999.0,0,67.3,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=67.3cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:44,426.97,B,LORA_STALE,100.0,100.0,999.0,0,65.8,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=65.8cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:45,427.97,B,LORA_STALE,100.0,100.0,999.0,0,66.4,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=66.4cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:46,428.97,B,LORA_STALE,100.0,100.0,999.0,0,64.9,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=64.9cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:47,429.97,B,LORA_STALE,100.0,100.0,999.0,0,65.9,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=65.9cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:48,430.97,B,LORA_STALE,100.0,100.0,999.0,0,67.2,1,,1,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=67.2cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
2026-05-19T17:59:49,431.99,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
